Country Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Argentina,46.1389123357048,45.7919603608739,45.5813044224958,44.9219312381015,43.8533045394254,42.7846778407492,41.7160511420731,40.647424443397,39.6032286082823,39.6032286082823,39.6032286082823
Australia,48.9920987204353,51.5628132199992,50.3854314463116,48.3937102169923,48.7383986566523,45.3144240657095,44.5399257932247,48.3406179391109,46.6580950127535,47.1237724290889,46.2524798427461
Austria,33.6791080950073,33.413717886573,33.1459040232671,32.9180804653417,32.8914202617547,32.9429229277751,32.3578526417838,32.1694134755211,32.1477217644207,32.1280901599612,32.0741638390693
Belarus,43.8536830588166,43.7386033216697,43.3516182928452,42.9317720346167,42.4879171121282,42.242016376159,42.0354897826473,41.8448381185095,41.6444969947778,41.3223954869066,40.7971228692482
Belgium,44.7721268163804,44.1116248348745,43.9894319682959,44.1380449141347,43.9663143989432,43.8573315719947,44.6103038309115,43.8243064729194,44.7159841479524,44.7959907529723,45.066357331572
Brazil,27.7375349060916,27.8237741889942,27.9100134718969,27.9962527547995,28.0824920377022,28.1687313206048,28.2549706035075,28.3410663137971,28.3410903622098,28.3410903622098,28.3410903622098
Canada,6.50040878514409,6.43568354118357,6.44363616895263,6.45155533545478,6.45947450195693,6.46750520601544,6.47475514717938,6.47185517071381,6.49170885574736,6.48668966571079,6.44051311737432
Chile,21.1732649031918,21.23513177644,21.1894040875174,21.2243723202229,21.1977426660857,21.2297520483315,21.1716509847592,21.1920939515717,21.1087081658893,21.076429797238,21.1288821462963
China,56.1202755223834,56.1169108294991,56.107828313151,56.1080381401584,56.0967380472843,56.090201435984,56.0816654067681,56.0773345717245,56.077067426709,56.0770143746388,56.0768976600843
Colombia,38.3082469580892,37.603424966201,38.411536728256,40.392609283461,40.3647589004056,40.3369986480397,40.3091482649842,44.6137899954935,44.6074808472285,44.7129337539432,43.4815885534024
Czechia,45.6289006862618,45.3714877638224,45.6544089084553,45.5969955969956,45.5322455322455,45.2532055433234,45.17549540215,45.6029011786038,45.628804558995,45.6399997409511,45.6468665918898
Denmark,65.65,67.25,65.6,65.7,66.315775,65.847475,65.6275,65.7825,65.8125,65.649125,65.499675
"Egypt, Arab Rep.",3.68777939625295,3.63654628559948,3.71289366618112,3.74802350695665,3.73217137977799,3.80719985936009,3.75083168416294,3.85450680596715,3.88065698930132,3.93992666633181,3.98915063539103
Estonia,22.3826374144845,22.3165841000236,22.550129747582,22.1992178513918,22.4062571888659,22.8433402346446,23.0733839429492,22.9707602339181,23.0409356725146,23.1204678362573,23.0409356725146
Finland,7.54162553471537,7.52443318305966,7.51949718648195,7.43196551383724,7.46026522754944,7.48050409660755,7.48576881313547,7.4690708081074,7.47565148723348,7.48198598361465,7.46857932486675
France,52.8279247639972,52.7408105457514,52.6790818124871,52.549232317366,52.5360830014044,52.4637617636155,52.4475461002233,52.410066897145,52.3417653321937,52.2706969320089,52.1475462828527
Germany,47.9100324181656,47.9659169153087,47.8108681930338,47.8588626461821,47.9363714531384,47.9590666743106,47.6843370735058,47.7631164667831,47.6415364359723,47.7002776267209,47.4970663155786
Greece,58.0993017843289,57.377812257564,56.5011636927851,55.4926299456943,48.1070597362296,48.0915438324282,47.6027928626843,46.9630783553142,46.1108642358417,45.5173622963538,45.5173622963538
India,60.3974182611942,60.4300431523044,60.4206256579633,60.4394606466455,60.4495508191538,60.4317248477225,60.3990999566123,60.2839387997403,60.2435646561437,60.2198133654425,60.2198569213538
Indonesia,29.6135485180177,30.0929045192086,30.0929045192086,30.3592134087591,30.3592134087591,30.5189987424894,32.0635903018824,33.1820876379946,33.1820876379946,33.1820876379946,33.1820876379946
Ireland,66.3086079256786,66.1199012919147,65.8005516040064,64.9876614893308,64.8279866453767,64.3054144287995,64.7554071708521,65.1618522281899,65.5537813906227,65.6699085498621,65.495717811003
Israel,23.3133086876155,23.8909426987061,24.3160813308688,24.043438077634,24.8475046210721,24.6719038817006,25.5083179297597,29.7597042513863,29.6349353049908,29.5009242144177,29.8706099815157
Italy,48.45088902265,46.8439526846523,46.4259869199711,46.0912085162215,44.5086196984965,43.7748124902779,43.3250596852407,43.3743295977925,41.948748469826,44.3699956377212,43.9575675392351
Japan,12.6008230452675,12.5130315500686,12.480109739369,12.4499314128944,12.3950617283951,12.3347050754458,12.2661179698217,12.1920438957476,12.1262002743484,12.0631001371742,11.9945130315501
Kazakhstan,80.4392339889617,80.3750416712968,80.3837833833389,80.3771159758492,80.304996851502,80.1050857502685,80.0985665073897,80.088046820017,80.0222617327851,79.2585472459903,79.2692521391266
"Korea, Rep.",18.2407407407407,18.068731350962,18.3742678039256,18.154291462238,17.9441650415683,17.815177792601,17.4460708387613,17.1951594708235,16.9401148482363,16.7725409836066,16.608606557377
Lebanon,62.5610948191593,63.6363636363636,64.3206256109482,64.5161290322581,64.7116324535679,65.0048875855327,65.5913978494624,65.8181818181818,65.6451612903226,65.4613880742913,65.4613880742913
Malaysia,22.4906406939583,22.9207122203622,23.8295541013544,24.529904124182,24.6203013239994,26.0842185359915,26.0873535230558,26.0873535230558,26.0873535230558,26.0873535230558,26.0873535230558
Mexico,52.3712029630392,52.1217109493557,51.7050335656781,51.1772422130199,50.7976028190025,50.7626224954345,50.5866920445485,49.8706242444507,49.6494251395355,49.4385143650814,49.969392216878
Mongolia,73.3388467572954,73.3264775940588,73.2494851542796,73.2252730410926,73.001629001279,72.990217275856,72.9236771309318,72.8635713833453,72.8416347996956,72.8032862891056,72.3589435904377
Netherlands,55.5084494515268,55.1126927639383,54.6174377224199,54.8411991688928,54.5888987830217,54.8262548262548,53.9055539055539,54.024354024354,54.1134541134541,53.959013959014,53.8892188892189
New Zealand,43.3253579431089,43.1848391629638,42.571113896168,42.1784208727356,42.2163989214234,40.6820857544339,40.3099008772929,40.4238350233565,39.8693555125138,39.2882913675895,38.5629106376514
Norway,2.75404934783323,2.73515786706969,2.71818291334012,2.70359004539183,2.7026523658753,2.70004137564292,2.69388608214041,2.69802778789613,2.70133768638321,2.69589201685045,2.70656765993659
Pakistan,45.7165836446658,46.6168534661685,46.781600249066,47.063096720631,47.0267745952677,46.9619136571191,47.7298671647987,48.0009858862599,47.9361249481112,47.1188771274388,47.6377646326276
Philippines,40.580876681088,41.1174833148875,41.6876278632995,41.8184257302881,41.9156856826642,42.0129456350404,42.1102055874166,42.2074655397927,42.3047254921689,42.4019854445451,42.509306771305
Poland,47.1757868616952,48.2611109296934,47.4462804519626,47.059207733255,47.1080048336001,46.9349096965936,46.9447075345374,47.2321107808877,47.39850409903,47.4437293783281,47.238101460164
Portugal,39.8970411616989,39.8445245114095,40.0088437602358,40.4027282294018,39.996244771062,39.7222440549486,39.5066458819112,40.1000899508327,40.4992467709398,42.5076960360502,42.2766719501865
Russian Federation,13.1584362579663,13.1584362579663,13.1584362579663,13.1584362579663,13.1584362579663,13.1584362579663,13.1584362579663,13.1584362579663,13.1584362579663,13.1584362579663,13.1584362579663
Saudi Arabia,80.6655843400676,80.6572110397313,80.6372081555945,80.6139489879936,80.7443398815643,80.7730416943838,80.7683898608636,80.7540008559374,80.7539305202145,80.7539305202145,80.7539305202145
Singapore,1.05413105413105,1.03693181818182,1.03399433427762,0.947666195190948,0.930888575458392,0.930888575458392,0.930888575458392,0.926966292134832,0.92436974789916,0.921787709497207,0.919220055710306
South Africa,79.871237913098,79.4450535409574,79.4178502831612,79.4178502831612,79.4178502831612,79.4178502831612,79.4178502831612,79.4178502831612,79.4178502831612,79.4178502831612,79.4178502831612
Spain,55.0888982220356,54.0409698327599,53.8613782211471,53.4439535395134,53.1336838527818,53.1890621841609,52.5772473596977,52.6387138276281,52.408209711446,52.4584917258728,52.3316792232841
Sweden,7.54579040540365,7.51976789888145,7.44219137000395,7.4534350567843,7.45341050724985,7.43498868578537,7.41674708031197,7.39330060221358,7.36634329022193,7.37761126098893,7.37947833353596
Switzerland,38.8349023180484,38.7589837028039,38.6855957080676,38.5889133515538,38.5135818402672,38.4384160048466,38.3634970415803,38.2882339141862,38.2142538104157,38.1403673395328,38.0659114794679
Thailand,41.222180899998,41.222180899998,42.9838125623911,43.6688915422107,43.8646283935877,44.0603652449647,44.2561020963417,44.4518389477187,44.6475757990957,44.8433126504727,45.0390495018497
Turkiye,50.6892922573184,49.6953081350779,49.9032002390759,49.9239894494757,50.0942011096241,50.0903031326741,49.8005535127269,49.3275989761314,49.1171082208334,49.0053662149344,49.0651351948339
Ukraine,71.2335151556998,71.2576814195954,71.2853000069046,71.6805910377684,71.658409432236,71.6532306789345,71.665314436638,71.6191955808735,71.3306869175009,71.2996202968588,71.2996202968588
United Arab Emirates,5.52379611377077,5.47029005913827,5.30413967896367,5.34215713883413,5.3858068149817,5.39003097718952,5.40411151788229,5.40411151788229,5.37524640946212,5.49704308645452,5.48859476203886
United Kingdom,71.1941470673335,70.9461414458728,71.020543132311,71.3024428553714,71.2272144835283,70.8386723432398,71.7148836440293,72.1950667548465,71.7185202331253,72.4229988013062,71.3400491877816
United States,44.4925126429091,44.2787583821449,44.0649990707762,44.1246821508141,44.1843601802475,44.2440272776368,44.3037053070702,44.363367353855,44.363367353855,44.363367353855,44.363367353855
