,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0,Albania,0.054471750081572366,0.07770367074384907,0.24163393007666834,0.24953489303277535,0.24991334956498187,0.3012053553734491,0.3073497186536044,0.24043850304736109,0.3073497186536044,0.3073497186536044,0.21895896199106468,0.2103817387320627,0.18192643187074647,0.3073497186536044,0.0,0.22160644550081687,0.21863648484447645,0.16232304958620733,0.1814720291393247
1,Argentina,0.2270290036676246,0.23265500689715277,0.22682310908599138,0.20668238715152315,0.23231842474222572,0.21835729138138615,0.0,0.252255637872868,0.252255637872868,0.16036327597921163,0.21659927959379907,0.252255637872868,0.252255637872868,0.252255637872868,0.23061569842487745,0.252255637872868,0.252255637872868,0.252255637872868,0.252255637872868
2,Armenia,0.17378543190135431,0.3106288284196827,0.1722821864883769,0.1440796937098203,0.3030357050508547,0.3106288284196827,0.0320005977641689,0.3106288284196827,0.08656948561027714,0.12369825073909696,0.2794517302072662,0.25492595853201755,0.3093103503401155,0.3106288284196827,0.0,0.1674018762517807,0.2767863017158206,0.2008301349504032,0.1844641778713523
3,Australia,0.3194456547117871,0.2821868931957516,0.2239234304302407,0.2760866626402927,0.3222029596836572,0.2215823708218859,0.3222029596836572,0.13830499653180062,0.30998283398065984,0.3222029596836572,0.13705739251670812,0.23988074341710647,0.2455724063702138,0.09898532330342032,0.06436075785605383,0.1648717685480449,0.15929796699544957,0.11430929282459085,0.0
4,Austria,0.20613770320413197,0.13424448200564726,0.2457905773248841,0.2834016543086446,0.14783812019876125,0.26275979988912146,0.39419051813771877,0.0,0.206639830703002,0.39419051813771877,0.31288863307226533,0.23614008983123727,0.1738040631971076,0.0616895259714662,0.060903642576381506,0.2489620279189366,0.23585929231079497,0.16196167818319343,0.13841085594919142
5,Azerbaijan,0.27204360205060474,0.26268594436439074,0.24626614224923346,0.19453032884689478,0.21805218545959607,0.0722651139341378,0.0,0.24915684258112208,0.2633697489447506,0.22624804596721199,0.24235002846426174,0.265853102981014,0.24770074406219833,0.2760290162581348,0.14639458262090801,0.13781640314678392,0.26328996849880215,0.2692467029299571,0.27184583807522444
6,Burundi,0.22805881008412623,0.20862413252370413,0.2460904707563415,0.16913257643292304,0.2903921453116093,0.2425177479594845,0.0,0.21001949554679736,0.27161093749059867,0.22462478317896856,0.09470169308913773,0.24970622111176152,0.2942521390225981,0.28599345493452083,0.28579633566162943,0.12667135072955088,0.20608850407544477,0.23835254948018345,0.25905905115960043
7,Belgium,0.19579834067116458,0.18931342150897565,0.24791585947934236,0.3267892072539749,0.2126294323827708,0.2163011525744377,0.3519871194122613,0.0,0.25852409197819354,0.3519871194122613,0.3335024442513624,0.13445215855447792,0.04532479784983923,0.07085230975422457,0.23368596727569058,0.25122317555893037,0.24282962738730146,0.17177319075406394,0.09153044057816956
8,Benin,0.3220260278467825,0.22375511762222866,0.16359599379529546,0.33637715903574184,0.3721303132809207,0.20520040729557823,0.0830515818557418,0.16577161548418742,0.29443274072429887,0.3431213123756406,0.20100731073597858,0.11994904541757008,0.024058938721480617,0.09934159991711418,0.0,0.25143108671081554,0.1411265242458341,0.008731660346631564,0.3721303132809207
9,Burkina Faso,0.28076649674933873,0.2734409842645121,0.14705938481296496,0.2501035250848452,0.2889372901576006,0.15586279561313296,0.029773110345034683,0.30321510590341966,0.12816532200350964,0.31108363897370633,0.3235532745108305,0.1955383313819741,0.15443732896357013,0.20545768355952823,0.19072675370873132,0.24481109697733217,0.269359956242985,0.0,0.2656484828660325
10,Bangladesh,0.30419587018853167,0.27238775797303244,0.18111572095286088,0.20684532846565876,0.22022850662753002,0.10884081129022871,0.11859385787674583,0.2840527557518464,0.1554706970199972,0.0,0.24628340871188306,0.1838331961592666,0.20946050203218167,0.24738809357533004,0.279769228893006,0.27080082299290714,0.2783376821405582,0.27603665064739286,0.2713238365866686
11,Bulgaria,0.25183487596482035,0.2579505332618186,0.2388557347125764,0.2815419021238164,0.19593188142330648,0.1519883108990195,0.0,0.2735322830273372,0.261430343925474,0.2830377600718255,0.2812879467886611,0.20177418891632287,0.11287031386980424,0.16346203914788016,0.13673181651255092,0.24689490447925183,0.2758949046075874,0.2830377600718255,0.23190649436162436
12,Bosnia and Herzegovina,0.2579331967433131,0.35252835002825333,0.31778283875480146,0.3547176105013291,0.26762131301273023,0.23870775849797676,0.16691304033927087,0.09305993939759391,0.27704453386064826,0.3547176105013291,0.28141357467474926,0.11537776752235199,0.05315277498402634,0.0424101899501185,0.0,0.1852657496482405,0.23223345477584226,0.1661257188313576,0.041228367380251194
13,Belarus,0.08716105454702616,0.1610381675233897,0.21479923099451692,0.25539258003184684,0.27285254943903486,0.265383055022651,0.23188623133679337,0.24177269850315267,0.26899341464986554,0.031301959196108814,0.0,0.21373327537272377,0.21474012881601434,0.2386961630883647,0.24756739383274376,0.27789600358945205,0.2832871443437854,0.28016190059702056,0.28042320513178215
14,Belize,0.29554986612579354,0.2756225197053331,0.2548010664519319,0.1756115368418712,0.0,0.27562251967611057,0.2548010662765967,0.17561153669575855,0.23470790056270488,0.25469841218004907,0.24588853836351474,0.22277839911400132,0.2429902158333729,0.18270461702772825,0.22726929974466945,0.2414196144478037,0.21577185528060416,0.21334892081282342,0.21143090774680579
15,Bolivia,0.20017311117820555,0.2599716270915138,0.2599716270915138,0.24862144738402278,0.2599716270915138,0.15301331664748724,0.0,0.2599716270915138,0.24563424011685095,0.11898697253944461,0.2599716270915138,0.23871624905680167,0.2378445447805363,0.2599716270915138,0.2599716270915138,0.25485573446235016,0.23896044074221237,0.2264763789707518,0.2005334278491467
16,Brazil,0.16954180863514048,0.0,0.2196886125860789,0.21231800246368218,0.26291291038434295,0.26291291038434295,0.2445482606343808,0.26291291038434295,0.26186485208375654,0.21862600475694596,0.2519930946480808,0.23032089404959896,0.22694536507881075,0.15385251283937135,0.16172122436836267,0.26291291038434295,0.26291291038434295,0.26291291038434295,0.26291291038434295
17,Bhutan,0.24686282771674273,0.25223415719262143,0.27187710185603997,0.25751863081655063,0.271856233160642,0.2647072418174676,0.11906778170671556,0.27187710185603997,0.17835040635785093,0.09510147321133944,0.0,0.17971522096584783,0.12164431351986037,0.27187710185603997,0.27187710185603997,0.27187710185603997,0.25919935617455225,0.25928465250050825,0.24294293538734457
18,Botswana,0.1822832210903664,0.1371122384251821,0.22472104199944384,0.15974162222867955,0.044775277745565056,0.21943941656258362,0.0,0.18249791365836285,0.22459717671345647,0.1656110848028317,0.20164187907852327,0.2661440173403032,0.3006772144709993,0.3006772144709993,0.2934535611193598,0.3006772144709993,0.3006772144709993,0.29181032011091995,0.25735917321635765
19,Canada,0.2758362179839969,0.3462648908467424,0.21935237892373866,0.2695219718181178,0.23973694662070058,0.258937574477859,0.2915894932583131,0.0,0.20803307591018644,0.36788931691484444,0.1712544963585735,0.08995283828680065,0.2263051712325958,0.11627715607685744,0.15901549324622155,0.1826890831772526,0.2772205562288712,0.23230833220604385,0.05879271703699649
20,Switzerland,0.24143336728084017,0.24083356416532195,0.26308148011084925,0.31295211967486547,0.29775697300165377,0.253546668720995,0.48242207367299456,0.08965159618104651,0.24758564593976617,0.18584428002696912,0.06099368970568043,0.12521332965587662,0.15279699194267723,0.0,0.0958492896380155,0.22671406207568673,0.2811119858736925,0.20361941457720165,0.05649062650812585
